#ID field umap_x umap_y z z_type z_16 z_84 ssfr_50 ssfr_16 ssfr_84 SFR_100_50 SFR_100_16 SFR_100_84 mwa_50 mwa_16 mwa_84 mstar_50 mstar_16 mstar_84 AV_50 AV_16 AV_84
174500 gds -3.001 0.115 1.7200 phot 1.5130 1.8240 -9.309 -10.002 -9.151 0.805 -0.040 0.901 1.647 1.051 1.930 10.118 10.047 10.170 1.185 0.913 1.331
174595 gds -2.439 -4.343 3.7300 phot 3.5560 3.9290 -8.339 -8.474 -8.148 0.687 0.591 0.800 0.147 0.092 0.205 9.025 8.952 9.090 0.192 0.131 0.285
174898 gds -3.016 0.096 1.3000 phot 1.2130 1.3640 -20.875 -63.879 -12.625 -9.871 -42.803 -1.585 2.372 1.865 2.698 10.864 10.819 10.915 0.460 0.324 0.650
175016 gds -6.210 -3.113 4.2800 phot 4.1670 4.3540 -7.977 -7.985 -7.964 -0.576 -0.759 -0.385 0.005 0.003 0.008 7.482 7.407 7.606 0.236 0.156 0.318
175023 gds -3.078 0.089 1.7200 phot 1.5700 1.7840 -9.187 -11.208 -8.859 1.171 -0.541 1.394 0.874 0.508 1.555 10.336 10.240 10.418 1.563 1.282 1.765
175041 gds -3.348 -0.260 3.5200 phot 3.3130 3.6350 -9.085 -9.365 -8.835 2.025 1.741 2.248 0.398 0.290 0.561 11.139 11.093 11.184 1.221 1.085 1.333
175044 gds -3.368 -0.274 3.1800 phot 2.9760 3.5500 -10.199 -14.807 -9.840 0.229 -5.967 0.633 1.156 0.928 1.356 10.473 10.440 10.500 0.756 0.540 1.002
175061 gds -1.887 -1.026 0.9400 phot 0.8790 1.2840 -8.997 -9.430 -8.588 -1.163 -1.346 -0.889 0.757 0.309 2.242 7.847 7.710 8.082 0.130 0.047 0.243
175185 gds -3.170 -4.583 3.7000 phot 3.4840 3.8740 -8.386 -8.544 -8.215 1.136 1.010 1.263 0.163 0.108 0.244 9.529 9.461 9.593 0.311 0.229 0.403
175237 gds -2.643 -4.422 3.5600 phot 3.0400 3.6680 -8.165 -8.348 -7.989 1.361 1.226 1.491 0.098 0.061 0.152 9.557 9.503 9.612 0.345 0.259 0.428
175274 gds -3.244 0.037 1.4700 phot 1.4230 1.6740 -8.840 -9.131 -8.667 1.460 1.297 1.580 0.544 0.356 1.105 10.306 10.236 10.416 2.282 2.051 2.524
175281 gds -3.098 0.054 3.6900 phot 3.4880 3.7220 -8.013 -8.119 -7.925 1.861 1.792 1.916 0.068 0.053 0.091 9.886 9.826 9.946 0.840 0.765 0.911
175394 gds -2.456 -4.389 3.7027 spec 3.6977 3.7077 -8.197 -8.339 -8.057 1.815 1.727 1.909 0.108 0.074 0.150 10.027 9.972 10.089 0.263 0.211 0.327
175454 gds -3.001 0.167 3.0900 phot 3.0640 3.6670 -8.378 -8.669 -8.168 1.741 1.614 1.861 0.174 0.101 0.369 10.128 10.016 10.272 0.917 0.772 1.055
175632 gds -3.084 0.085 1.9400 phot 1.6190 1.9990 -8.733 -9.151 -8.436 1.809 1.519 1.967 0.430 0.215 1.262 10.525 10.409 10.671 1.600 1.337 1.817
175677 gds -0.983 -1.209 3.2200 phot 3.1470 3.6980 -8.703 -8.910 -8.523 0.945 0.830 1.055 0.379 0.244 0.644 9.662 9.578 9.744 0.275 0.188 0.376
175696 gds -6.338 -3.449 5.1000 phot 5.0160 5.1900 -8.195 -8.546 -8.005 0.503 0.339 0.622 0.112 0.066 0.269 8.733 8.616 8.903 0.253 0.120 0.379
175697 gds -6.293 -3.138 4.7000 phot 4.5880 4.7570 -7.991 -7.994 -7.985 -0.583 -0.700 -0.423 0.003 0.002 0.004 7.557 7.494 7.634 0.108 0.074 0.156
175773 gds -3.372 -0.228 2.8000 phot 2.5980 2.8930 -9.129 -9.195 -9.007 1.551 1.478 1.630 1.097 0.862 1.177 10.676 10.621 10.721 2.343 2.183 2.496
175930 gds -3.489 0.223 5.3500 phot 5.1030 5.6680 -8.740 -8.842 -8.325 1.796 1.641 2.207 0.447 0.149 0.535 10.508 10.464 10.566 1.885 1.610 2.342
175962 gds -4.102 -4.643 4.0800 phot 3.9080 4.2030 -8.422 -8.583 -8.165 0.902 0.768 1.063 0.175 0.098 0.259 9.305 9.232 9.367 0.276 0.194 0.407
175976 gds -2.983 0.037 2.4500 phot 2.3170 2.6340 -9.103 -9.203 -8.922 1.428 1.348 1.544 1.079 0.660 1.321 10.532 10.472 10.572 0.656 0.516 0.815
175980 gds -3.142 -0.093 2.7000 phot 1.9780 2.7700 -9.041 -9.183 -8.824 1.164 1.058 1.320 0.865 0.489 1.181 10.211 10.145 10.275 1.113 0.930 1.261
176042 gds -2.463 0.204 1.3000 phot 1.1630 2.2030 -9.418 -9.531 -9.234 -0.012 -0.086 0.084 2.102 1.283 2.436 9.415 9.312 9.466 0.510 0.384 0.661
176246 gds -6.314 -3.365 4.8600 phot 4.8200 4.8880 -7.966 -7.972 -7.956 0.665 0.548 0.794 0.007 0.006 0.010 8.684 8.639 8.743 0.521 0.412 0.614
176293 gds -3.334 -4.659 3.6300 phot 3.3720 3.8470 -8.759 -8.918 -8.611 0.966 0.865 1.056 0.421 0.285 0.609 9.730 9.661 9.792 0.375 0.300 0.468
176360 gds -3.341 -0.232 2.9600 phot 2.5790 2.9990 -9.006 -9.126 -8.808 1.326 1.216 1.455 0.802 0.507 1.072 10.336 10.271 10.395 2.054 1.863 2.301
176606 gds -3.356 -0.265 3.1800 phot 3.0970 3.5370 -9.538 -9.809 -9.098 1.099 0.821 1.458 1.170 0.979 1.303 10.617 10.574 10.652 0.864 0.648 1.149
176651 gds -2.985 0.126 1.7800 phot 1.6020 1.9220 -9.764 -12.734 -9.206 0.126 -3.618 0.592 1.561 0.973 1.903 9.856 9.795 9.908 0.957 0.676 1.177
176728 gds -2.612 -4.439 3.9100 phot 3.5640 4.0440 -7.905 -8.049 -7.892 0.579 -0.249 1.087 0.075 0.056 0.092 8.772 8.750 8.802 0.186 0.095 0.318
176982 gds -6.078 -2.835 4.3000 phot 4.1600 4.3420 -7.979 -7.988 -7.958 -0.991 -1.230 -0.702 0.005 0.003 0.010 7.097 6.962 7.273 0.181 0.116 0.278
177115 gds -0.579 -1.118 3.0800 phot 2.8770 3.1530 -8.770 -8.929 -8.644 0.425 0.327 0.504 0.443 0.326 0.693 9.201 9.140 9.262 0.195 0.116 0.292
177122 gds -1.345 -0.928 3.1100 phot 3.0370 3.4180 -8.697 -8.893 -8.505 0.570 0.417 0.683 0.312 0.196 0.487 9.273 9.188 9.330 0.329 0.233 0.439
177176 gds -2.489 0.454 1.8900 phot 1.8000 2.3920 -9.292 -9.450 -9.217 -0.092 -0.224 -0.036 1.682 1.404 1.835 9.213 9.171 9.248 0.710 0.581 0.850
177228 gds -3.315 -0.238 2.9600 phot 2.7610 3.0850 -32.084 -92.740 -14.651 -24.919 -88.387 -4.883 1.168 0.845 1.443 9.877 9.854 9.908 0.166 0.056 0.356
177360 gds -3.207 -0.146 2.4200 phot 2.0380 2.4980 -9.061 -9.192 -8.788 1.159 1.063 1.324 0.973 0.476 1.309 10.218 10.121 10.271 1.726 1.544 1.936
177410 gds -3.489 -4.702 3.7100 phot 3.5880 3.7420 -8.129 -8.405 -7.947 1.776 1.631 1.896 0.094 0.054 0.200 9.934 9.828 10.068 0.866 0.744 1.013
177503 gds -3.034 0.193 1.3600 phot 1.2880 1.4070 -8.996 -9.216 -8.851 1.894 1.765 2.001 0.799 0.554 1.417 10.904 10.852 10.990 1.527 1.300 1.780
177522 gds -3.383 -4.640 3.1900 phot 3.0270 3.3930 -9.013 -9.117 -8.845 -0.038 -0.118 0.066 0.754 0.474 0.979 8.964 8.904 9.004 0.297 0.219 0.399
177680 gds -3.332 -0.221 3.4500 phot 3.1710 3.5990 -8.485 -9.005 -8.034 2.039 1.706 2.181 0.227 0.071 0.823 10.532 10.214 10.711 2.646 2.430 2.906
177811 gds -3.146 0.107 1.6800 phot 1.5380 1.9820 -8.956 -9.283 -8.578 1.152 0.951 1.360 0.734 0.300 1.708 10.113 9.970 10.226 1.743 1.493 1.921
177850 gds -6.320 -3.248 4.7000 phot 4.4850 4.7590 -7.939 -7.951 -7.931 0.031 -0.169 0.238 0.022 0.014 0.037 8.022 7.926 8.143 0.255 0.178 0.364
177945 gds -3.260 -4.657 3.7400 phot 3.2250 3.7870 -8.718 -8.946 -8.495 0.822 0.668 0.954 0.365 0.219 0.632 9.543 9.451 9.619 0.308 0.203 0.420
177965 gds -5.981 -2.789 4.5500 phot 4.4430 4.6520 -7.953 -7.961 -7.943 0.687 0.543 0.833 0.012 0.009 0.017 8.682 8.617 8.761 0.198 0.122 0.269
178183 gds -4.012 -4.804 3.5900 phot 3.4820 4.0690 -8.941 -9.035 -8.732 0.434 0.364 0.584 0.687 0.418 0.862 9.379 9.312 9.426 0.275 0.167 0.426
178205 gds -3.290 -0.198 2.0500 phot 1.6980 2.1440 -9.232 -9.290 -9.068 1.478 1.410 1.582 1.461 0.989 1.595 10.707 10.640 10.751 2.081 1.916 2.263
178207 gds -3.101 -0.044 1.6400 phot 1.6170 1.8270 -37.642 -135.353 -15.735 -28.840 -123.918 -4.341 3.009 2.439 3.352 11.066 11.028 11.094 0.471 0.340 0.697
178404 gds -3.228 -0.055 4.8200 phot 4.5870 4.8670 -8.854 -9.079 -8.688 1.063 0.839 1.205 0.480 0.314 0.611 9.902 9.836 9.951 0.525 0.359 0.704
178512 gds -3.963 -4.707 1.6800 phot 1.6830 2.8240 -9.228 -9.373 -8.812 -1.278 -1.361 -1.011 1.312 0.473 1.888 7.945 7.808 8.035 0.129 0.046 0.313
178524 gds -0.510 -0.579 1.9600 phot 1.7970 3.7890 -9.175 -9.288 -8.945 -0.832 -0.902 -0.685 1.227 0.680 1.647 8.343 8.258 8.395 0.269 0.146 0.402
178547 gds -0.537 -0.943 3.0600 phot 2.7880 3.2190 -8.826 -8.980 -8.597 -0.073 -0.175 0.068 0.514 0.296 0.819 8.752 8.665 8.821 0.112 0.046 0.203
178588 gds -2.555 0.177 1.6200 phot 1.5110 1.7270 -19.414 -43.095 -12.743 -8.217 -31.665 -2.048 2.044 1.296 2.252 10.517 10.463 10.544 0.319 0.116 0.571
178652 gds -3.344 -0.259 2.5900 phot 2.2900 2.6650 -9.103 -9.230 -8.903 1.253 1.127 1.388 0.945 0.591 1.226 10.340 10.272 10.396 1.490 1.313 1.662
178782 gds -3.217 -0.142 1.7000 phot 1.6770 1.9120 -9.324 -9.366 -9.257 1.393 1.345 1.448 1.856 1.617 1.931 10.723 10.687 10.753 2.022 1.848 2.182
178945 gds -3.032 0.114 1.3200 phot 1.2490 1.3730 -8.769 -9.017 -8.563 1.649 1.472 1.786 0.461 0.293 0.836 10.432 10.342 10.514 1.782 1.564 1.954
179000 gds -2.307 0.223 2.1900 phot 2.0960 2.5820 -8.962 -9.178 -8.673 0.818 0.684 0.997 0.741 0.373 1.220 9.793 9.679 9.874 0.674 0.507 0.897
179013 gds -3.080 0.098 2.1200 phot 2.0690 2.2590 -8.145 -8.347 -8.021 1.823 1.731 1.889 0.098 0.070 0.176 9.984 9.899 10.107 1.437 1.292 1.591
179044 gds -2.668 0.155 3.0200 phot 2.9460 3.6590 -8.860 -9.040 -8.604 0.863 0.742 1.019 0.588 0.319 0.885 9.722 9.618 9.785 0.445 0.302 0.593
179300 gds -6.236 -3.053 4.3100 phot 4.1770 4.3240 -7.988 -7.991 -7.983 -0.873 -0.986 -0.760 0.003 0.003 0.004 7.236 7.172 7.300 0.087 0.064 0.115
179465 gds -3.326 -0.243 3.6600 spec 3.6550 3.6650 -8.881 -8.995 -8.704 2.111 2.027 2.259 0.602 0.388 0.798 11.005 10.945 11.039 0.870 0.756 1.064
179557 gds -7.059 -2.641 2.4100 phot 2.3620 2.8050 -8.932 -9.135 -8.698 1.435 1.303 1.616 0.678 0.406 1.144 10.378 10.301 10.451 0.798 0.623 1.025
179690 gds -3.166 -0.091 2.1100 phot 2.0250 2.3010 -8.949 -9.196 -8.742 1.441 1.278 1.591 0.709 0.430 1.309 10.417 10.339 10.498 1.912 1.719 2.137
179755 gds -3.231 -0.120 3.6800 phot 3.4050 3.7820 -8.947 -9.028 -8.725 1.149 1.067 1.299 0.712 0.392 0.840 10.088 10.021 10.129 0.819 0.658 1.013
179761 gds -3.788 -4.741 3.5000 phot 3.2720 3.6920 -8.600 -8.823 -8.429 1.270 1.147 1.369 0.298 0.192 0.509 9.881 9.798 9.967 0.423 0.296 0.553
180037 gds -6.394 -3.185 4.8100 phot 4.5510 4.8210 -7.980 -7.990 -7.957 -0.719 -0.948 -0.404 0.004 0.003 0.011 7.371 7.271 7.611 0.124 0.088 0.172
180125 gds -3.274 0.184 4.0200 phot 3.9150 4.1910 -8.971 -9.012 -8.886 1.368 1.316 1.432 0.741 0.625 0.776 10.329 10.273 10.372 0.582 0.438 0.714
180303 gds -2.325 0.243 1.4300 phot 1.3460 1.5110 -15.067 -29.609 -11.309 -4.793 -24.068 -0.432 2.168 1.320 2.394 10.610 10.536 10.635 0.328 0.160 0.623
180443 gds -0.747 -1.811 2.9800 phot 2.9650 3.5660 -9.016 -9.117 -8.787 -0.206 -0.277 -0.050 0.845 0.456 1.065 8.820 8.730 8.866 0.122 0.056 0.259
180575 gds -3.182 -0.069 3.0600 phot 2.8940 3.0830 -8.252 -8.474 -8.043 2.116 2.001 2.237 0.125 0.073 0.225 10.380 10.294 10.499 1.217 1.077 1.373
180669 gds -3.071 -4.515 3.5600 phot 3.5420 3.7200 -8.106 -8.323 -7.948 1.919 1.782 2.057 0.084 0.052 0.140 10.060 9.991 10.125 0.457 0.366 0.550
180901 gds -6.124 -3.199 4.8900 phot 4.5820 4.9150 -8.009 -8.274 -7.928 -0.091 -0.271 0.035 0.065 0.042 0.128 7.980 7.872 8.104 0.146 0.074 0.251
181164 gds -2.459 0.178 0.8700 phot 0.8060 0.9040 -9.487 -9.573 -9.379 1.254 1.216 1.299 2.598 1.899 3.143 10.752 10.680 10.810 1.082 0.966 1.197
181180 gds -3.096 0.016 4.4900 phot 4.4390 4.6040 -8.381 -8.638 -8.150 1.672 1.538 1.828 0.177 0.098 0.326 10.073 9.990 10.172 0.855 0.694 1.039
181196 gds -2.999 0.046 2.3500 phot 2.2030 2.5970 -8.771 -8.958 -8.551 1.591 1.452 1.725 0.430 0.256 0.727 10.371 10.290 10.435 1.094 0.945 1.253
181273 gds -3.679 -3.857 0.9500 phot 0.8950 4.0010 -9.388 -9.597 -8.993 -1.798 -1.917 -1.633 1.945 0.681 2.855 7.596 7.363 7.721 0.257 0.127 0.441
181661 gds -3.013 0.108 1.6100 spec 1.6050 1.6150 -8.898 -9.244 -8.616 1.685 1.476 1.864 0.659 0.348 1.487 10.599 10.491 10.714 1.383 1.144 1.555
181704 gds -2.399 0.383 2.0330 spec 2.0280 2.0380 -8.493 -8.730 -8.306 1.571 1.412 1.664 0.239 0.142 0.428 10.074 9.971 10.177 1.093 0.974 1.216
182126 gds -0.485 -1.346 3.2200 phot 3.1300 3.4240 -8.399 -8.534 -8.264 1.505 1.430 1.591 0.179 0.125 0.257 9.919 9.854 9.975 0.231 0.174 0.288
182220 gds -0.617 -0.505 2.9000 phot 2.7450 2.9100 -8.130 -8.396 -7.969 1.059 0.916 1.155 0.093 0.060 0.177 9.206 9.118 9.327 0.534 0.374 0.675
182285 gds -6.252 -3.123 4.7800 phot 4.5580 4.8000 -7.951 -7.970 -7.934 -0.655 -1.006 -0.342 0.015 0.007 0.031 7.367 7.186 7.582 0.131 0.085 0.193
182305 gds -6.329 -3.173 4.7000 phot 4.5570 4.7760 -7.988 -7.992 -7.981 -1.063 -1.198 -0.928 0.003 0.002 0.004 7.040 6.975 7.112 0.100 0.074 0.129
182387 gds -7.051 -2.631 2.1600 phot 2.0100 2.3680 -17.004 -61.513 -10.577 -7.510 -50.025 -0.671 1.493 0.916 1.898 10.035 9.999 10.084 0.549 0.246 0.874
182437 gds -2.585 -4.473 3.7400 phot 1.7780 4.3500 -8.957 -9.722 -8.618 -0.663 -1.337 -0.391 0.612 0.268 0.906 8.290 8.177 8.445 0.342 0.149 0.601
182554 gds -2.983 0.151 1.5200 phot 1.4720 1.6710 -9.124 -9.346 -8.863 1.894 1.763 2.069 1.113 0.591 1.982 11.021 10.930 11.116 1.351 1.119 1.552
182792 gds -3.941 -4.783 3.7200 phot 3.5750 3.7480 -8.527 -8.985 -8.253 1.205 0.915 1.367 0.258 0.128 0.787 9.752 9.628 9.907 0.630 0.320 0.819
182861 gds -0.547 -1.186 2.9800 phot 2.8400 3.4460 -8.864 -9.038 -8.611 -0.454 -0.572 -0.294 0.545 0.310 0.855 8.414 8.315 8.478 0.152 0.063 0.255
182898 gds -6.293 -3.189 4.7900 phot 4.6450 4.8230 -7.943 -7.958 -7.933 0.052 -0.170 0.246 0.017 0.011 0.026 8.019 7.889 8.161 0.308 0.229 0.392
182899 gds -6.208 -3.366 0.7600 phot 0.7270 4.6670 -9.695 -14.832 -9.475 -2.076 -6.653 -1.949 3.260 2.090 4.426 7.632 7.502 7.903 0.790 0.603 0.973
182918 gds -2.969 0.125 3.7200 phot 3.0610 3.7140 -8.461 -8.861 -8.198 1.503 1.268 1.641 0.216 0.110 0.572 9.977 9.848 10.135 0.638 0.438 0.774
182930 gds -3.276 -0.237 3.0400 phot 2.7410 3.0880 -15.056 -45.923 -10.640 -5.240 -31.937 -0.219 0.791 0.547 0.910 10.422 10.387 10.449 0.090 0.032 0.212
183012 gds -0.207 -1.438 3.3700 phot 3.2900 3.3920 -7.921 -7.982 -7.909 1.750 1.566 1.862 0.044 0.032 0.062 9.694 9.626 9.761 0.621 0.517 0.718
183052 gds -3.255 -0.174 2.3700 phot 2.1990 2.5580 -19.722 -69.959 -10.832 -9.852 -57.591 -0.137 1.595 1.333 2.095 10.678 10.639 10.724 1.145 0.825 1.418
183141 gds -6.318 -3.185 4.3300 phot 4.3040 4.7180 -7.980 -7.986 -7.970 -0.636 -0.789 -0.453 0.004 0.003 0.006 7.437 7.365 7.527 0.248 0.170 0.332
183337 gds -3.516 -4.729 3.7400 phot 3.5620 3.7690 -8.352 -8.757 -8.112 1.114 0.871 1.259 0.161 0.092 0.440 9.490 9.382 9.649 0.547 0.352 0.709
183358 gds -3.986 -4.302 3.6600 spec 3.6550 3.6650 -8.312 -8.486 -8.111 1.326 1.222 1.462 0.136 0.086 0.209 9.646 9.572 9.719 0.213 0.134 0.308
183382 gds -0.626 -1.890 3.2300 phot 3.1490 3.6630 -8.637 -8.783 -8.465 -0.093 -0.186 0.018 0.302 0.201 0.430 8.555 8.492 8.607 0.143 0.089 0.224
183480 gds -2.274 0.204 0.8700 phot 0.8240 1.0150 -25.708 -126.060 -12.234 -15.211 -103.497 -1.966 4.399 3.324 5.335 10.319 10.198 10.366 1.202 1.041 1.354
183598 gds -2.672 -4.398 3.7600 phot 3.4520 3.8070 -8.066 -8.483 -7.895 -0.238 -0.732 0.407 0.092 0.063 0.204 8.250 8.208 8.292 0.188 0.109 0.304
183619 gds -6.112 -2.961 4.6400 phot 4.5100 4.7220 -7.962 -7.969 -7.952 0.235 0.107 0.376 0.009 0.007 0.012 8.252 8.184 8.331 0.145 0.107 0.196
183722 gds -3.221 -0.135 3.1300 phot 3.0900 3.4110 -8.775 -9.049 -8.408 1.502 1.307 1.707 0.471 0.199 0.905 10.268 10.117 10.356 1.259 1.025 1.522
183751 gds -6.230 -3.024 4.2600 phot 4.1980 4.2790 -7.982 -7.987 -7.976 -0.306 -0.440 -0.174 0.004 0.003 0.005 7.777 7.698 7.837 0.171 0.119 0.253
183753 gds -0.776 -1.215 3.4500 phot 3.1000 3.6880 -8.774 -8.953 -8.561 -0.173 -0.273 -0.047 0.456 0.260 0.721 8.605 8.511 8.688 0.099 0.034 0.197
183759 gds -2.979 0.137 1.7500 phot 1.6970 1.8950 -8.946 -9.188 -8.709 1.149 0.994 1.296 0.718 0.386 1.276 10.090 9.998 10.181 1.328 1.155 1.514
183786 gds -2.917 0.144 1.3200 phot 1.2160 1.3630 -9.136 -9.399 -8.887 1.187 1.049 1.347 1.146 0.615 2.249 10.344 10.246 10.435 1.371 1.145 1.574
183812 gds -6.126 -3.032 4.6800 phot 4.4760 4.7570 -7.940 -8.024 -7.923 -0.343 -0.616 -0.176 0.041 0.023 0.068 7.638 7.515 7.763 0.098 0.049 0.158
183999 gds -3.039 -0.021 2.3700 phot 2.2890 2.5110 -19.994 -47.431 -11.977 -9.709 -37.718 -1.698 0.776 0.528 1.163 10.255 10.227 10.280 0.252 0.120 0.506
184020 gds -2.613 0.236 2.0100 phot 1.6360 1.9890 -8.957 -9.207 -8.748 1.286 1.134 1.441 0.713 0.445 1.365 10.260 10.189 10.350 0.788 0.613 0.976
184033 gds -6.318 -3.310 4.8300 phot 4.5040 4.8350 -7.993 -8.392 -7.925 -0.174 -0.479 -0.013 0.061 0.033 0.172 7.911 7.775 8.091 0.207 0.097 0.331
184060 gds -6.230 -3.075 4.8200 phot 4.6670 4.8300 -7.954 -7.964 -7.944 0.103 -0.058 0.289 0.011 0.008 0.016 8.122 8.033 8.214 0.197 0.143 0.256
184095 gds -2.422 -4.367 3.8500 phot 3.5720 3.9610 -7.901 -7.927 -7.892 0.182 -1.259 0.841 0.063 0.048 0.082 8.461 8.436 8.483 0.236 0.101 0.352
184103 gds -2.696 0.157 1.2220 spec 1.2170 1.2270 -9.365 -9.441 -9.214 1.417 1.366 1.494 2.066 1.376 2.456 10.784 10.715 10.828 1.221 1.086 1.372
184158 gds -2.389 0.273 1.3600 phot 1.2840 1.4210 -19.807 -40.849 -13.148 -8.133 -27.873 -1.998 2.229 1.661 2.543 11.113 11.051 11.152 0.393 0.222 0.553
184342 gds -3.332 -0.240 4.5000 phot 4.2040 4.5890 -23.733 -67.332 -12.180 -11.772 -52.229 -0.612 0.831 0.783 0.862 11.630 11.588 11.678 0.838 0.705 0.961
184872 gds -3.042 -4.559 3.8700 phot 3.6370 4.0200 -8.910 -9.006 -8.743 0.771 0.694 0.886 0.622 0.409 0.791 9.685 9.625 9.730 0.127 0.065 0.218
184879 gds -2.459 0.175 3.7500 phot 3.0150 3.7960 -8.433 -8.733 -8.246 1.161 1.000 1.295 0.193 0.123 0.402 9.624 9.543 9.744 0.487 0.335 0.612
184922 gds -3.195 -0.027 4.2400 phot 4.0880 4.3330 -8.773 -8.918 -8.563 1.169 1.069 1.309 0.436 0.272 0.651 9.935 9.859 9.995 0.450 0.334 0.587
185175 gds -3.670 -3.865 3.8280 spec 3.8230 3.8330 -8.296 -8.505 -8.083 1.439 1.288 1.594 0.135 0.078 0.221 9.743 9.679 9.802 0.294 0.206 0.389
185290 gds -3.503 -4.708 3.6100 phot 3.4310 3.7250 -8.942 -9.026 -8.791 1.361 1.288 1.482 0.695 0.475 0.845 10.306 10.255 10.339 0.381 0.296 0.489
185322 gds -0.116 -1.307 3.0600 phot 2.9870 3.3450 -8.615 -8.798 -8.416 0.579 0.469 0.705 0.305 0.191 0.471 9.195 9.113 9.280 0.177 0.105 0.259
185373 gds -2.288 0.284 1.2800 phot 1.1970 1.3430 -38.183 -140.068 -16.732 -30.393 -132.489 -6.014 2.929 2.279 4.050 11.044 10.994 11.159 0.122 0.044 0.276
185410 gds -3.302 -0.269 3.7000 spec 3.6950 3.7050 -13.576 -22.241 -10.238 -2.784 -13.051 0.581 0.232 0.196 0.302 10.771 10.736 10.814 0.381 0.258 0.477
185460 gds -2.678 0.234 2.2800 phot 2.1560 2.3350 -9.155 -9.227 -8.966 1.118 1.060 1.232 1.198 0.716 1.417 10.270 10.201 10.314 0.628 0.523 0.752
185464 gds -2.548 0.227 1.5100 phot 1.4520 1.6070 -12.785 -24.896 -10.731 -1.803 -13.491 0.078 1.965 1.392 2.224 10.755 10.625 10.822 0.225 0.140 0.329
185496 gds -2.855 0.256 1.6900 phot 1.3390 1.9460 -9.285 -9.340 -9.153 1.155 1.105 1.243 1.727 1.245 1.899 10.441 10.393 10.475 1.049 0.902 1.204
185519 gds -3.059 0.128 1.5400 phot 1.5240 1.7880 -9.160 -9.358 -8.930 1.106 0.990 1.254 1.237 0.674 2.019 10.274 10.182 10.354 1.483 1.255 1.705
185543 gds -2.661 0.339 2.6000 phot 2.3130 2.6860 -8.658 -8.965 -8.484 0.898 0.683 1.020 0.343 0.221 0.728 9.579 9.502 9.681 0.675 0.509 0.819
185580 gds -0.358 -1.210 3.1600 phot 3.0590 3.3800 -9.295 -10.655 -8.647 -0.318 -1.891 0.384 0.170 0.130 0.211 9.171 9.130 9.228 0.068 0.028 0.143
185624 gds -0.620 -0.984 3.1800 phot 3.0510 3.4270 -8.636 -8.816 -8.444 -0.201 -0.316 -0.092 0.291 0.182 0.437 8.434 8.354 8.509 0.217 0.145 0.306
185835 gds -2.456 0.263 1.9000 phot 1.7420 1.9610 -8.642 -8.822 -8.440 1.774 1.647 1.903 0.329 0.198 0.557 10.416 10.341 10.496 0.923 0.802 1.069
185850 gds -2.806 0.174 0.9910 spec 0.9860 0.9960 -8.745 -8.912 -8.612 1.212 1.088 1.303 0.419 0.313 0.642 9.955 9.891 10.025 1.682 1.543 1.861
186098 gds -3.199 0.008 1.8200 phot 1.7170 1.9330 -9.154 -9.308 -8.822 1.558 1.466 1.748 1.190 0.513 1.752 10.722 10.595 10.788 2.131 1.928 2.341
186128 gds -1.017 -0.362 3.1400 phot 3.1100 3.2790 -8.201 -8.351 -8.057 1.245 1.145 1.340 0.106 0.074 0.157 9.443 9.390 9.504 0.366 0.272 0.457
186275 gds -1.189 -0.147 3.7100 phot 3.5920 3.7200 -7.971 -7.977 -7.961 1.176 1.034 1.304 0.005 0.004 0.008 9.224 9.195 9.252 0.522 0.438 0.595
186288 gds -1.210 -0.466 3.1300 phot 3.0950 3.2890 -8.328 -8.510 -8.154 1.186 1.071 1.301 0.148 0.095 0.224 9.517 9.456 9.583 0.352 0.277 0.451
186292 gds -3.980 -4.280 0.9000 phot 3.1740 4.1600 -8.734 -9.107 -8.558 -0.776 -1.009 -0.634 0.403 0.251 0.991 7.959 7.919 8.121 0.451 0.252 0.648
186388 gds -2.625 0.327 1.5700 phot 1.3980 1.6450 -9.351 -9.414 -9.185 1.018 0.971 1.091 1.792 1.195 2.033 10.368 10.280 10.418 0.435 0.365 0.533
186391 gds -2.505 0.175 2.0400 phot 1.2410 3.1140 -9.227 -9.287 -9.085 0.500 0.448 0.576 1.454 0.986 1.611 9.721 9.656 9.755 0.621 0.497 0.747
186512 gds -3.172 -4.601 3.7000 phot 3.5370 3.7800 -8.453 -8.594 -8.310 1.146 1.036 1.257 0.192 0.140 0.266 9.602 9.549 9.651 0.263 0.185 0.353
186546 gds -2.497 0.441 1.5360 spec 1.5310 1.5410 -9.728 -10.045 -9.361 1.344 1.042 1.719 0.605 0.449 1.077 11.066 11.034 11.098 0.953 0.720 1.115
186834 gds -3.208 -3.884 3.7900 phot 3.5620 3.8260 -8.320 -8.473 -8.130 0.821 0.714 0.948 0.142 0.089 0.200 9.144 9.079 9.198 0.210 0.146 0.280
187005 gds -2.678 0.365 2.0400 phot 1.9260 2.1480 -8.944 -9.225 -8.726 1.196 1.051 1.359 0.642 0.381 1.397 10.147 10.076 10.296 0.403 0.255 0.551
187160 gds -3.077 0.034 2.8900 phot 2.7860 2.9640 -8.211 -8.335 -8.055 2.504 2.427 2.612 0.115 0.078 0.155 10.724 10.644 10.792 1.612 1.466 1.793
187226 gds -6.072 -2.970 4.7800 phot 4.6090 4.7970 -7.963 -7.971 -7.954 -0.196 -0.335 -0.048 0.008 0.006 0.012 7.828 7.764 7.892 0.152 0.112 0.212
